YYYYMMDD,VWID,VWI,EWID,EWI,SP500,YYYY,day
20020107,-0.00653,-0.006535,-0.000112,-0.000128,-0.006499,2002,1
20020108,-0.002447,-0.002655,0.004921,0.004891,-0.003588,2002,2
20020109,-0.004246,-0.004287,0.000727,0.000691,-0.004799,2002,3
20020110,0.00058,0.00056,0.000376,0.000347,0.001221,2002,4
20020111,-0.008777,-0.008839,-0.003945,-0.004189,-0.009468,2002,5
20020114,-0.008123,-0.008124,-0.010397,-0.010406,-0.006276,2002,1
20020115,0.005734,0.005729,0.001003,0.000973,0.006834,2002,2
20020116,-0.016274,-0.016348,-0.011005,-0.011032,-0.016245,2002,3
20020117,0.010141,0.010119,0.006986,0.006944,0.01003,2002,4
20020118,-0.010132,-0.010136,-0.006146,-0.006156,-0.009922,2002,5
20020122,-0.007801,-0.007813,-0.008101,-0.008114,-0.007334,2002,2
20020123,0.008865,0.008845,0.007762,0.007677,0.007925,2002,3
20020124,0.004024,0.004019,0.005587,0.00557,0.003519,2002,4
20020125,0.000944,0.000943,0.000237,0.000233,0.000998,2002,5
20020128,0.000106,0.000093,0.000445,0.000435,-0.000194,2002,1
20020129,-0.025329,-0.025419,-0.011386,-0.011506,-0.028613,2002,2
20020130,0.010234,0.010101,0.00363,0.003529,0.011748,2002,3
20020131,0.013192,0.013081,0.009543,0.009495,0.014934,2002,4
20020201,-0.006417,-0.006425,-0.002154,-0.002185,-0.007078,2002,5
20020204,-0.023837,-0.023848,-0.016156,-0.016173,-0.024737,2002,1
20020205,-0.00485,-0.004877,-0.007864,-0.007883,-0.004039,2002,2
20020206,-0.007193,-0.007294,-0.009993,-0.010078,-0.005972,2002,3
20020207,-0.003549,-0.003714,-0.005935,-0.005997,-0.003083,2002,4
20020208,0.015799,0.015782,0.011971,0.011948,0.014859,2002,5
20020211,0.01341,0.013367,0.007842,0.007824,0.01434,2002,1
20020212,-0.00341,-0.003433,-0.000153,-0.000191,-0.003993,2002,2
20020213,0.009544,0.009227,0.005813,0.005532,0.009941,2002,3
20020214,-0.002465,-0.002534,-0.004788,-0.004819,-0.001815,2002,4
20020215,-0.010283,-0.010318,-0.003774,-0.003803,-0.011017,2002,5
20020219,-0.018873,-0.018899,-0.014655,-0.014744,-0.018874,2002,2
20020220,0.012889,0.012811,0.004968,0.004907,0.013514,2002,3
20020221,-0.014502,-0.014523,-0.008789,-0.008803,-0.01551,2002,4
20020222,0.007242,0.007232,0.003895,0.003885,0.008224,2002,5
20020225,0.016489,0.016478,0.005126,0.005074,0.017975,2002,1
20020226,0.001061,0.000981,0.003447,0.003356,-0.000045,2002,2
20020227,0.001083,0.00075,0.002708,0.002596,0.00046,2002,3
20020228,-0.002908,-0.002936,-0.00105,-0.001081,-0.002847,2002,4
20020301,0.021872,0.021858,0.012219,0.0122,0.022634,2002,5
20020304,0.020409,0.020389,0.015146,0.015116,0.019491,2002,1
20020305,-0.004816,-0.00482,0.002754,0.002739,-0.006673,2002,2
20020306,0.013939,0.013755,0.012605,0.012479,0.01451,2002,3
20020307,-0.003779,-0.003824,0.003764,0.00371,-0.004498,2002,4
20020308,0.006926,0.00692,0.008687,0.008652,0.005849,2002,5
20020311,0.002788,0.002777,0.004547,0.004534,0.003393,2002,1
20020312,-0.002865,-0.002892,-0.002666,-0.00269,-0.002294,2002,2
20020313,-0.009092,-0.009359,-0.003446,-0.003755,-0.009858,2002,3
20020314,-0.00002,-0.000044,0.00373,0.003669,-0.00091,2002,4
20020315,0.010227,0.010215,0.004629,0.004596,0.011379,2002,5
20020318,0.001272,0.001255,0.004768,0.00475,-0.000523,2002,1
20020319,0.003375,0.003368,0.00259,0.002575,0.004067,2002,2
20020320,-0.014415,-0.014457,-0.005623,-0.005786,-0.015757,2002,3
20020321,0.003146,0.003121,0.006352,0.006325,0.001511,2002,4
20020322,-0.004246,-0.004249,-0.000429,-0.000435,-0.004239,2002,5
20020325,-0.014347,-0.014349,-0.007031,-0.007039,-0.014651,2002,1
20020326,0.005783,0.005597,0.004707,0.004361,0.005849,2002,2
20020327,0.005503,0.005475,0.005685,0.005634,0.005349,2002,3
20020328,0.003009,0.003006,0.005548,0.005529,0.002455,2002,4
20020401,-0.001039,-0.001057,-0.001193,-0.001331,-0.000741,2002,1
20020402,-0.008659,-0.008667,-0.0047,-0.004727,-0.00853,2002,2
20020403,-0.009498,-0.009644,-0.005966,-0.00603,-0.009993,2002,3
20020404,0.000925,0.000907,0.000767,0.000719,0.000835,2002,4
20020405,-0.002536,-0.002555,-0.000043,-0.00007,-0.003205,2002,5
20020408,0.002963,0.002769,0.002514,0.002485,0.00228,2002,1
20020409,-0.005543,-0.005587,-0.001593,-0.001623,-0.006656,2002,2
20020410,0.011469,0.011431,0.008543,0.008471,0.011335,2002,3
20020411,-0.021319,-0.021448,-0.010047,-0.01022,-0.023689,2002,4
20020412,0.008221,0.008215,0.011353,0.01132,0.006632,2002,5
20020415,-0.005992,-0.006004,-0.001132,-0.001198,-0.007615,2002,1
20020416,0.021962,0.021961,0.016456,0.016446,0.023418,2002,2
20020417,-0.001973,-0.002026,0.001004,0.000973,-0.002038,2002,3
20020418,-0.00151,-0.001524,0.003124,0.003093,-0.001421,2002,4
20020419,0.000728,0.00072,0.002048,0.002017,0.000623,2002,5
20020422,-0.014741,-0.014759,-0.008461,-0.00849,-0.015411,2002,1
20020423,-0.005267,-0.005268,-0.001445,-0.00146,-0.006201,2002,2
20020424,-0.006111,-0.006129,-0.00237,-0.002402,-0.007103,2002,3
20020425,-0.001794,-0.001803,-0.002208,-0.002236,-0.001519,2002,4
20020426,-0.013429,-0.013539,-0.009094,-0.009204,-0.013889,2002,5
20020429,-0.008792,-0.008841,-0.006308,-0.006393,-0.010099,2002,1
20020430,0.012118,0.01211,0.009809,0.009791,0.010765,2002,2
20020501,0.007504,0.007414,0.001008,0.000906,0.008859,2002,3
20020502,-0.001703,-0.001828,0.000093,0.000018,-0.001749,2002,4
20020503,-0.008915,-0.008943,-0.001775,-0.001824,-0.010262,2002,5
20020506,-0.018282,-0.018299,-0.011319,-0.011437,-0.01934,2002,1
20020507,-0.003718,-0.003731,-0.005558,-0.005574,-0.003021,2002,2
20020508,0.034474,0.034344,0.019042,0.018951,0.037504,2002,3
20020509,-0.013943,-0.014096,-0.008014,-0.008057,-0.014547,2002,4
20020510,-0.015376,-0.015394,-0.008235,-0.008273,-0.016794,2002,5
20020513,0.017043,0.016903,0.007366,0.007171,0.01855,2002,1
20020514,0.020935,0.020903,0.015261,0.015213,0.021144,2002,2
20020515,-0.003352,-0.003615,0.000829,0.000748,-0.005659,2002,3
20020516,0.003508,0.003471,-0.000967,-0.001036,0.006562,2002,4
20020517,0.006947,0.006896,0.003753,0.003739,0.007612,2002,5
20020520,-0.011925,-0.011928,-0.005644,-0.005682,-0.013293,2002,1
20020521,-0.011142,-0.011155,-0.008594,-0.008616,-0.01099,2002,2
20020522,0.003689,0.00363,-0.002238,-0.002297,0.005686,2002,3
20020523,0.010482,0.010461,0.007425,0.007387,0.010184,2002,4
20020524,-0.011307,-0.011312,-0.00477,-0.00479,-0.012087,2002,5
20020528,-0.006816,-0.006828,-0.001733,-0.001815,-0.008553,2002,2
20020529,-0.006592,-0.006728,-0.005691,-0.005829,-0.006412,2002,3
20020530,-0.002313,-0.00241,-0.000976,-0.001035,-0.00281,2002,4
20020531,0.002116,0.002115,0.003404,0.003389,0.002329,2002,5
20020603,-0.023894,-0.023909,-0.017752,-0.017784,-0.024795,2002,1
20020604,-0.001436,-0.001448,-0.003785,-0.003802,0.00001,2002,2
20020605,0.007666,0.007371,0.0002,0.000083,0.00885,2002,3
20020606,-0.018332,-0.018382,-0.014824,-0.014882,-0.019764,2002,4
20020607,-0.000232,-0.000235,0.001636,0.001624,-0.001574,2002,5
20020610,0.00173,0.001715,-0.00296,-0.002981,0.003124,2002,1
20020611,-0.015948,-0.015962,-0.008842,-0.008871,-0.016629,2002,2
20020612,0.004637,0.004436,-0.004264,-0.004551,0.006571,2002,3
20020613,-0.010333,-0.010366,-0.006959,-0.007033,-0.010488,2002,4
20020614,-0.000915,-0.000938,0.000334,0.000287,-0.002268,2002,5
20020617,0.02684,0.026815,0.014616,0.014535,0.028691,2002,1
20020618,0.000339,0.000294,-0.000402,-0.000502,0.000936,2002,2
20020619,-0.015504,-0.01555,-0.014483,-0.014545,-0.016536,2002,3
20020620,-0.012607,-0.012626,-0.003521,-0.003547,-0.013432,2002,4
20020621,-0.014393,-0.014407,-0.002232,-0.002259,-0.017043,2002,5
20020624,0.001286,0.001278,-0.005019,-0.005044,0.003619,2002,1
20020625,-0.015439,-0.015443,-0.007741,-0.007763,-0.016702,2002,2
20020626,-0.003266,-0.003741,-0.008433,-0.00876,-0.002674,2002,3
20020627,0.016332,0.016305,0.011496,0.011446,0.017575,2002,4
20020628,0.002098,0.002088,0.011962,0.011959,-0.000838,2002,5
20020701,-0.021974,-0.021991,-0.01851,-0.018542,-0.021378,2002,1
20020702,-0.022421,-0.022598,-0.022557,-0.022644,-0.021225,2002,2
20020703,0.003618,0.003587,-0.004777,-0.004814,0.006223,2002,3
20020705,0.034433,0.034418,0.022114,0.0221,0.03673,2002,5
20020708,-0.011242,-0.011573,-0.007741,-0.00779,-0.012184,2002,1
20020709,-0.021876,-0.021946,-0.006818,-0.006841,-0.024719,2002,2
20020710,-0.029817,-0.029859,-0.016331,-0.016384,-0.033962,2002,3
20020711,0.005016,0.004943,-0.004136,-0.004327,0.007496,2002,4
20020712,-0.005822,-0.005825,-0.001544,-0.001566,-0.006448,2002,5
20020715,-0.004883,-0.004888,-0.010128,-0.010146,-0.003755,2002,1
20020716,-0.014201,-0.014214,-0.000385,-0.000427,-0.018389,2002,2
20020717,0.005967,0.005893,0.005131,0.005085,0.005538,2002,3
20020718,-0.025067,-0.025087,-0.013686,-0.013734,-0.027019,2002,4
20020719,-0.032925,-0.032934,-0.019195,-0.019212,-0.038341,2002,5
20020722,-0.032108,-0.032129,-0.021154,-0.021174,-0.032922,2002,1
20020723,-0.029571,-0.029578,-0.031136,-0.03116,-0.027017,2002,2
20020724,0.052321,0.052298,0.017954,0.017922,0.057315,2002,3
20020725,-0.005705,-0.005714,-0.003157,-0.003185,-0.00562,2002,4
20020726,0.014896,0.014887,0.007119,0.007099,0.016884,2002,5
20020729,0.053158,0.053034,0.034957,0.034844,0.054078,2002,1
20020730,0.004751,0.004686,0.005459,0.005391,0.004249,2002,2
20020731,0.005619,0.005498,-0.00366,-0.003733,0.009792,2002,3
20020801,-0.025851,-0.026003,-0.008909,-0.008979,-0.029574,2002,4
20020802,-0.022517,-0.022529,-0.017869,-0.018019,-0.023082,2002,5
20020805,-0.032878,-0.032906,-0.021302,-0.02132,-0.034296,2002,1
20020806,0.030124,0.030118,0.021542,0.02153,0.029919,2002,2
20020807,0.016788,0.016624,0.004274,0.004146,0.02001,2002,3
20020808,0.029334,0.029302,0.010702,0.010653,0.032722,2002,4
20020809,0.00341,0.003233,0.002449,0.002419,0.003512,2002,5
20020812,-0.003855,-0.003883,0.000035,0.000009,-0.005327,2002,1
20020813,-0.02023,-0.020365,-0.011727,-0.011936,-0.021675,2002,2
20020814,0.035452,0.03525,0.01621,0.016102,0.040047,2002,3
20020815,0.011746,0.011651,0.004772,0.004716,0.011559,2002,4
20020816,0.000813,0.00072,0.006803,0.006771,-0.001591,2002,5
20020819,0.020984,0.020968,0.011822,0.011808,0.023633,2002,1
20020820,-0.012099,-0.012116,-0.004417,-0.004443,-0.013979,2002,2
20020821,0.013572,0.013494,0.016576,0.016526,0.012726,2002,3
20020822,0.012781,0.012762,0.011882,0.011863,0.014052,2002,4
20020823,-0.021573,-0.021597,-0.009216,-0.009238,-0.022686,2002,5
20020826,0.008444,0.008443,0.010799,0.010795,0.007536,2002,1
20020827,-0.014326,-0.014335,-0.010767,-0.01078,-0.013851,2002,2
20020828,-0.017672,-0.017838,-0.013288,-0.013454,-0.018132,2002,3
20020829,0.001878,0.001798,0.003511,0.003463,-0.000076,2002,4
20020830,-0.002311,-0.00233,0.002642,0.002621,-0.001885,2002,5
20020903,-0.038171,-0.03819,-0.02348,-0.023502,-0.041536,2002,2
20020904,0.017243,0.016957,0.011838,0.011721,0.017517,2002,3
20020905,-0.015453,-0.015494,-0.013083,-0.01312,-0.01595,2002,4
20020906,0.017558,0.017504,0.014916,0.01487,0.0168,2002,5
20020909,0.008645,0.008629,0.000346,0.000331,0.010113,2002,1
20020910,0.006447,0.006435,0.0028,0.002782,0.007331,2002,2
20020911,0.000663,0.000476,0.002429,0.00219,-0.000143,2002,3
20020912,-0.022894,-0.023099,-0.010854,-0.011007,-0.024784,2002,4
20020913,0.003227,0.003201,0.002254,0.002168,0.00327,2002,5
20020916,-0.000141,-0.000169,-0.00623,-0.006248,0.00145,2002,1
20020917,-0.018423,-0.01844,-0.012222,-0.01224,-0.019728,2002,2
20020918,-0.005118,-0.005189,-0.006676,-0.006736,-0.004648,2002,3
20020919,-0.028721,-0.028746,-0.017938,-0.017967,-0.030065,2002,4
20020920,0.00217,0.002149,0.000695,0.000663,0.002455,2002,5
20020923,-0.014851,-0.01488,-0.019453,-0.019492,-0.013828,2002,1
20020924,-0.015055,-0.015068,-0.011324,-0.01134,-0.017284,2002,2
20020925,0.023969,0.023764,0.015988,0.015916,0.024863,2002,3
20020926,0.017185,0.016956,0.007838,0.007524,0.01821,2002,4
20020927,-0.028405,-0.02845,-0.014741,-0.014786,-0.032259,2002,5
20020930,-0.012042,-0.012046,-0.003513,-0.003526,-0.0146,2002,1
20021001,0.03373,0.03371,0.008315,0.008288,0.04001,2002,2
20021002,-0.0226,-0.022785,-0.011971,-0.012047,-0.023587,2002,3
20021003,-0.011205,-0.011226,-0.006104,-0.006129,-0.010822,2002,4
20021004,-0.022214,-0.022216,-0.016284,-0.016302,-0.022431,2002,5
20021007,-0.020359,-0.020361,-0.021464,-0.021482,-0.019111,2002,1
20021008,0.014049,0.013741,-0.00201,-0.002055,0.016898,2002,2
20021009,-0.027466,-0.027552,-0.024272,-0.02437,-0.027287,2002,3
20021010,0.033869,0.033749,0.015295,0.015095,0.034966,2002,4
20021011,0.036798,0.036792,0.025612,0.025539,0.039059,2002,5
20021014,0.006552,0.006552,0.003361,0.003361,0.007327,2002,1
20021015,0.045153,0.045144,0.031362,0.031322,0.047336,2002,2
20021016,-0.023026,-0.023106,-0.011603,-0.011681,-0.024113,2002,3
20021017,0.023708,0.023688,0.025593,0.02556,0.022302,2002,4
20021018,0.004822,0.004811,0.002479,0.002453,0.005903,2002,5
20021021,0.016405,0.016389,0.010109,0.010094,0.017334,2002,1
20021022,-0.011258,-0.011263,-0.005768,-0.005787,-0.010626,2002,2
20021023,0.007436,0.007407,0.012537,0.012483,0.006718,2002,3
20021024,-0.013228,-0.013241,0.001435,0.001413,-0.015221,2002,4
20021025,0.016322,0.01632,0.013771,0.013764,0.017167,2002,5
20021028,-0.007502,-0.007503,0.000284,0.000276,-0.008266,2002,1
20021029,-0.009313,-0.009438,-0.004004,-0.00414,-0.009076,2002,2
20021030,0.010541,0.010363,0.012305,0.012176,0.009704,2002,3
20021031,-0.003733,-0.003884,0.005764,0.005715,-0.005557,2002,4
20021101,0.017047,0.017031,0.017765,0.017716,0.01716,2002,5
20021104,0.008633,0.008618,0.014831,0.014783,0.008191,2002,1
20021105,0.00616,0.00613,0.002024,0.001999,0.007761,2002,2
20021106,0.009802,0.00957,0.01574,0.015601,0.009144,2002,3
20021107,-0.021772,-0.02194,-0.010876,-0.010913,-0.022852,2002,4
20021108,-0.008825,-0.008888,-0.003371,-0.003401,-0.008763,2002,5
20021111,-0.020447,-0.020447,-0.014164,-0.014164,-0.020732,2002,1
20021112,0.008295,0.008239,0.008828,0.008753,0.007715,2002,2
20021113,-0.000286,-0.000622,0.000303,-0.000098,-0.000476,2002,3
20021114,0.024055,0.023945,0.017255,0.017206,0.024634,2002,4
20021115,0.006031,0.005962,0.002716,0.002689,0.006149,2002,5
20021118,-0.009043,-0.00909,-0.001622,-0.001651,-0.010409,2002,1
20021119,-0.004532,-0.004544,-0.003086,-0.003102,-0.004021,2002,2
20021120,0.018458,0.018376,0.015659,0.015568,0.019415,2002,3
20021121,0.021225,0.021172,0.018407,0.018345,0.021452,2002,4
20021122,-0.001961,-0.00197,0.005707,0.0057,-0.003438,2002,5
20021125,0.003407,0.003395,0.011775,0.011762,0.002504,2002,1
20021126,-0.01973,-0.019912,-0.005681,-0.005826,-0.020978,2002,2
20021127,0.027207,0.02712,0.021848,0.021759,0.027986,2002,3
20021129,-0.00259,-0.002642,0.004977,0.004959,-0.002727,2002,5
20021202,-0.000059,-0.000068,0.003977,0.003945,-0.001901,2002,1
20021203,-0.014826,-0.014841,-0.009906,-0.009928,-0.014745,2002,2
20021204,-0.003824,-0.004104,-0.004973,-0.005076,-0.003454,2002,3
20021205,-0.010753,-0.01079,-0.005963,-0.006002,-0.01201,2002,4
20021206,0.005748,0.005708,0.002654,0.002606,0.006266,2002,5
20021209,-0.021671,-0.021694,-0.018128,-0.018142,-0.022176,2002,1
20021210,0.014142,0.014117,0.008876,0.008849,0.013957,2002,2
20021211,0.000957,0.000719,0.001548,0.001238,0.000564,2002,3
20021212,-0.002188,-0.002259,0.00173,0.001592,-0.003724,2002,4
20021213,-0.013087,-0.013112,-0.009734,-0.009809,-0.013432,2002,5
20021216,0.021632,0.021595,0.009171,0.009136,0.023519,2002,1
20021217,-0.007771,-0.007798,-0.00543,-0.005452,-0.008139,2002,2
20021218,-0.013161,-0.013238,-0.012766,-0.012855,-0.013145,2002,3
20021219,-0.006741,-0.006908,-0.004199,-0.00425,-0.007709,2002,4
20021220,0.011623,0.011591,0.004411,0.004357,0.013005,2002,5
20021223,0.002629,0.002615,0.001974,0.001885,0.00182,2002,1
20021224,-0.00479,-0.004822,0.001012,0.00094,-0.005471,2002,2
20021226,-0.001644,-0.001662,0.002201,0.002125,-0.003149,2002,4
20021227,-0.015057,-0.015457,-0.005237,-0.005701,-0.016029,2002,5
20021230,0.003478,0.003433,-0.003508,-0.003581,0.004558,2002,1
20021231,0.001782,0.00169,0.010114,0.010081,0.000489,2002,2
20030102,0.030452,0.030361,0.01965,0.019589,0.0332,2003,4
20030103,-0.000338,-0.000353,0.00208,0.002067,-0.000484,2003,5
20030106,0.020189,0.020187,0.013205,0.013199,0.022474,2003,1
20030107,-0.006519,-0.006553,-0.001248,-0.001264,-0.006545,2003,2
20030108,-0.013259,-0.01351,-0.006641,-0.006714,-0.014086,2003,3
20030109,0.018154,0.01812,0.013169,0.013146,0.019397,2003,4
20030110,0.000583,0.000579,0.004003,0.003983,-0.000011,2003,5
20030113,-0.001122,-0.001196,0.001845,0.001659,-0.001412,2003,1
20030114,0.005331,0.005325,0.007405,0.007369,0.00583,2003,2
20030115,-0.012338,-0.012475,-0.002847,-0.002965,-0.014426,2003,3
20030116,-0.002892,-0.00291,0.000278,0.000247,-0.003942,2003,4
20030117,-0.013852,-0.013854,-0.009388,-0.009475,-0.014017,2003,5
20030121,-0.015313,-0.015323,-0.007848,-0.007882,-0.015702,2003,2
20030122,-0.008939,-0.009031,-0.003619,-0.003718,-0.010432,2003,3
20030123,0.009998,0.009976,0.006407,0.006381,0.010224,2003,4
20030124,-0.02612,-0.026127,-0.013736,-0.013753,-0.029233,2003,5
20030127,-0.016345,-0.016345,-0.014203,-0.014206,-0.01616,2003,1
20030128,0.011881,0.011879,0.007776,0.007759,0.01305,2003,2
20030129,0.006301,0.006099,0.002176,0.002,0.006779,2003,3
20030130,-0.020069,-0.020243,-0.010819,-0.01101,-0.022849,2003,4
20030131,0.012657,0.012647,0.007724,0.007687,0.01313,2003,5
20030203,0.003553,0.003535,-0.001581,-0.001649,0.005399,2003,1
20030204,-0.012517,-0.012535,-0.005435,-0.005459,-0.014088,2003,2
20030205,-0.00455,-0.004731,-0.001873,-0.001968,-0.005435,2003,3
20030206,-0.006254,-0.006493,-0.004201,-0.004278,-0.006449,2003,4
20030207,-0.01023,-0.010249,-0.008207,-0.008223,-0.010094,2003,5
20030210,0.006078,0.006038,0.002065,0.002046,0.007569,2003,1
20030211,-0.006161,-0.006196,-0.002401,-0.002462,-0.008098,2003,2
20030212,-0.012211,-0.012586,-0.009056,-0.009422,-0.012687,2003,3
20030213,-0.001821,-0.001926,-0.005069,-0.005118,-0.0016,2003,4
20030214,0.018219,0.018204,0.007774,0.007754,0.021435,2003,5
20030218,0.019321,0.019216,0.012795,0.012764,0.0195,2003,2
20030219,-0.006939,-0.007095,-0.00433,-0.004391,-0.007096,2003,3
20030220,-0.007045,-0.007084,0.000068,0.000028,-0.009501,2003,4
20030221,0.012361,0.012345,0.007663,0.007637,0.013224,2003,5
20030224,-0.016698,-0.016712,-0.00906,-0.009067,-0.018381,2003,1
20030225,0.00628,0.006274,0.001183,0.001177,0.007195,2003,2
20030226,-0.011317,-0.011664,-0.005578,-0.00578,-0.013141,2003,3
20030227,0.011222,0.011104,0.006534,0.006466,0.011758,2003,4
20030228,0.00428,0.004257,0.0024,0.002389,0.004622,2003,5
20030303,-0.00639,-0.006398,-0.002279,-0.002299,-0.007537,2003,1
20030304,-0.013817,-0.013827,-0.007087,-0.007116,-0.015357,2003,2
20030305,0.007481,0.007201,-0.000908,-0.001027,0.009562,2003,3
20030306,-0.008136,-0.008225,-0.005656,-0.005731,-0.009339,2003,4
20030307,0.006951,0.006921,-0.000818,-0.000858,0.008259,2003,5
20030310,-0.022831,-0.022861,-0.013407,-0.013431,-0.02583,2003,1
20030311,-0.007927,-0.007949,-0.003246,-0.003281,-0.008359,2003,2
20030312,0.002233,0.001846,-0.002819,-0.003169,0.004321,2003,3
20030313,0.032048,0.031966,0.018382,0.018252,0.034457,2003,4
20030314,0.001429,0.001412,0.001858,0.001819,0.001647,2003,5
20030317,0.032614,0.032585,0.017443,0.017433,0.035427,2003,1
20030318,0.004912,0.004872,0.006423,0.006393,0.004242,2003,2
20030319,0.006766,0.006711,0.003193,0.002876,0.008737,2003,3
20030320,0.003069,0.003044,0.004272,0.004215,0.001888,2003,4
20030321,0.021151,0.02113,0.01287,0.012828,0.022977,2003,5
20030324,-0.032822,-0.032827,-0.018122,-0.018131,-0.035231,2003,1
20030325,0.011788,0.011784,0.009332,0.009317,0.012161,2003,2
20030326,-0.00486,-0.004952,-0.002183,-0.002311,-0.005476,2003,3
20030327,-0.00074,-0.000936,0.002096,0.001779,-0.001644,2003,4
20030328,-0.004284,-0.004335,0.001637,0.001567,-0.00578,2003,5
20030331,-0.015743,-0.015747,-0.00404,-0.004051,-0.017742,2003,1
20030401,0.010747,0.01072,0.005803,0.00577,0.012144,2003,2
20030402,0.024909,0.024749,0.015608,0.01551,0.026116,2003,3
20030403,-0.004769,-0.004784,0.001672,0.001637,-0.005052,2003,4
20030404,0.001555,0.001551,0.001335,0.00132,0.002738,2003,5
20030407,0.002208,0.002186,0.006788,0.006755,0.001229,2003,1
20030408,-0.001748,-0.002022,-0.002761,-0.002798,-0.001864,2003,2
20030409,-0.011707,-0.011806,-0.002256,-0.002372,-0.014004,2003,3
20030410,0.005246,0.00509,0.001808,0.001743,0.006455,2003,4
20030411,-0.002874,-0.002966,-0.000026,-0.000275,-0.003763,2003,5
20030414,0.017887,0.017862,0.010061,0.009973,0.019498,2003,1
20030415,0.006341,0.006267,0.005279,0.005214,0.006303,2003,2
20030416,-0.010235,-0.01025,-0.001028,-0.001053,-0.012236,2003,3
20030417,0.015181,0.015018,0.012428,0.012371,0.015536,2003,4
20030421,-0.000384,-0.000408,0.004999,0.004976,-0.001757,2003,1
20030422,0.020175,0.020163,0.012474,0.012417,0.021704,2003,2
20030423,0.008327,0.0083,0.00915,0.009074,0.008394,2003,3
20030424,-0.00832,-0.008324,-0.001952,-0.001977,-0.008259,2003,4
20030425,-0.012571,-0.012577,-0.003923,-0.003942,-0.013846,2003,5
20030428,0.016856,0.016701,0.012453,0.012294,0.017835,2003,1
20030429,0.003238,0.003174,0.005032,0.004934,0.003279,2003,2
20030430,0.000719,0.000615,0.007256,0.007174,-0.001002,2003,3
20030501,0.000255,0.000108,0.003821,0.003721,-0.000676,2003,4
20030502,0.014885,0.014865,0.016049,0.015975,0.015039,2003,5
20030505,-0.000874,-0.000914,0.008763,0.008718,-0.003795,2003,1
20030506,0.008623,0.008616,0.008582,0.00853,0.008461,2003,2
20030507,-0.004809,-0.004948,0.000447,0.000321,-0.005105,2003,3
20030508,-0.009288,-0.009307,-0.003033,-0.003072,-0.010058,2003,4
20030509,0.013521,0.013339,0.012392,0.012356,0.014278,2003,5
20030512,0.012281,0.012253,0.011639,0.011605,0.012535,2003,1
20030513,-0.001892,-0.002047,0.003896,0.00364,-0.002973,2003,2
20030514,-0.001457,-0.00175,0.005048,0.004901,-0.003205,2003,3
20030515,0.0069,0.006807,0.007443,0.007399,0.007868,2003,4
20030516,-0.002021,-0.002114,-0.001224,-0.001261,-0.002504,2003,5
20030519,-0.022016,-0.022038,-0.010426,-0.010461,-0.024918,2003,1
20030520,-0.000309,-0.000323,-0.000089,-0.000116,-0.001129,2003,2
20030521,0.003965,0.003866,0.003873,0.003782,0.004012,2003,3
20030522,0.009071,0.009061,0.008584,0.008545,0.009151,2003,4
20030523,0.002716,0.002705,0.007249,0.00724,0.001449,2003,5
20030527,0.018616,0.018613,0.015815,0.015811,0.019567,2003,2
20030528,0.00187,0.001715,0.006603,0.006434,0.001829,2003,3
20030529,-0.002383,-0.002462,0.006375,0.006304,-0.003756,2003,4
20030530,0.014917,0.014877,0.01539,0.015376,0.01469,2003,5
20030602,0.004381,0.004347,0.00659,0.006571,0.003539,2003,1
20030603,0.003598,0.003593,0.003286,0.003268,0.004716,2003,2
20030604,0.015281,0.015043,0.016344,0.016259,0.01511,2003,3
20030605,0.005795,0.005738,0.010643,0.010508,0.003954,2003,4
20030606,-0.003343,-0.003401,0.000103,0.000058,-0.002404,2003,5
20030609,-0.012585,-0.012603,-0.007604,-0.007625,-0.011977,2003,1
20030610,0.009563,0.009544,0.00861,0.008587,0.00913,2003,2
20030611,0.013381,0.01301,0.010952,0.010715,0.012835,2003,3
20030612,0.001634,0.001546,0.004598,0.00442,0.001033,2003,4
20030613,-0.009964,-0.009982,-0.007079,-0.007136,-0.009915,2003,5
20030616,0.02052,0.020494,0.011857,0.011826,0.022385,2003,1
20030617,0.001215,0.001202,0.004297,0.004283,0.00091,2003,2
20030618,-0.00168,-0.001739,0.001248,0.001181,-0.001552,2003,3
20030619,-0.014225,-0.014253,-0.006852,-0.006898,-0.015236,2003,4
20030620,-0.000031,-0.00006,-0.000009,-0.000054,0.000995,2003,5
20030623,-0.014824,-0.014837,-0.014388,-0.014463,-0.014111,2003,1
20030624,0.00176,0.001755,0.00142,0.001399,0.001834,2003,2
20030625,-0.005037,-0.005061,0.002596,0.002521,-0.008267,2003,3
20030626,0.01058,0.010222,0.007697,0.007361,0.010776,2003,4
20030627,-0.007565,-0.007599,-0.000192,-0.000244,-0.009738,2003,5
20030630,-0.001249,-0.001271,0.000404,0.000367,-0.001762,2003,1
20030701,0.006776,0.006629,0.003256,0.003179,0.008025,2003,2
20030702,0.012673,0.012618,0.016164,0.016088,0.011646,2003,3
20030703,-0.006431,-0.006432,-0.00165,-0.001662,-0.008111,2003,4
20030707,0.017834,0.017819,0.015419,0.015404,0.018992,2003,1
20030708,0.004627,0.004367,0.010532,0.010494,0.003405,2003,2
20030709,-0.003129,-0.003211,0.007287,0.007179,-0.005586,2003,3
20030710,-0.013117,-0.013123,-0.006726,-0.006781,-0.01348,2003,4
20030711,0.008938,0.00886,0.008204,0.007976,0.009548,2003,5
20030714,0.007308,0.007302,0.009623,0.009617,0.005731,2003,1
